award_id,source_award_id,notice_id,procedure_id,lot_id,award_date,award_status,award_value,currency_code,source_id,source_file_id,source_record_id,collected_at
awd_00609,RES-0007,not_0220,pro_0201,lot_00606,2000-01-01,selec-w,500000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0007,2026-08-19
awd_00610,RES-0008,not_0220,pro_0201,lot_00607,2000-01-01,selec-w,538000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0008,2026-08-19
awd_00611,RES-0003,not_0221,pro_0202,lot_00610,2000-01-01,selec-w,65600,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0003,2026-08-19
awd_00612,RES-0001,not_0221,pro_0202,lot_00608,2000-01-01,selec-w,877700,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0001,2026-08-19
awd_00613,RES-0005,not_0221,pro_0202,lot_00612,2000-01-01,selec-w,187280,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0005,2026-08-19
awd_00614,RES-0004,not_0221,pro_0202,lot_00611,2000-01-01,selec-w,777500,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0004,2026-08-19
awd_00615,RES-0002,not_0221,pro_0202,lot_00609,2000-01-01,selec-w,746200,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0002,2026-08-19
awd_00616,RES-0006,not_0221,pro_0202,lot_00613,2000-01-01,selec-w,139800,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0006,2026-08-19
awd_00617,RES-0007,not_0221,pro_0202,lot_00614,2000-01-01,selec-w,93600,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0007,2026-08-19
awd_00618,RES-0008,not_0221,pro_0202,lot_00615,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0221,lot_result:RES-0008,2026-08-19
awd_00619,RES-0001,not_0222,pro_0203,lot_00616,2024-12-31,clos-nw,,,src_ted_opendata,file_ted_0222,lot_result:RES-0001,2026-08-19
awd_00620,RES-0002,not_0222,pro_0203,lot_00617,2024-12-31,clos-nw,,,src_ted_opendata,file_ted_0222,lot_result:RES-0002,2026-08-19
awd_00621,RES-0001,not_0223,pro_0204,lot_00618,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0223,lot_result:RES-0001,2026-08-19
awd_00622,RES-0001,not_0224,pro_0205,lot_00619,2000-01-01,selec-w,1162800,PLN,src_ted_opendata,file_ted_0224,lot_result:RES-0001,2026-08-19
awd_00623,RES-0001,not_0225,pro_0206,lot_00620,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0225,lot_result:RES-0001,2026-08-19
awd_00624,RES-0001,not_0226,pro_0207,lot_00621,2024-12-31,selec-w,58850.00,BGN,src_ted_opendata,file_ted_0226,lot_result:RES-0001,2026-08-19
awd_00625,RES-0001,not_0227,pro_0208,lot_00622,2000-01-01,selec-w,120000,EUR,src_ted_opendata,file_ted_0227,lot_result:RES-0001,2026-08-19
awd_00626,RES-0002,not_0227,pro_0208,lot_00623,2000-01-01,selec-w,150000,EUR,src_ted_opendata,file_ted_0227,lot_result:RES-0002,2026-08-19
awd_00627,RES-0003,not_0227,pro_0208,lot_00624,2000-01-01,selec-w,250000,EUR,src_ted_opendata,file_ted_0227,lot_result:RES-0003,2026-08-19
awd_00628,RES-0004,not_0227,pro_0208,lot_00625,2000-01-01,selec-w,100000,EUR,src_ted_opendata,file_ted_0227,lot_result:RES-0004,2026-08-19
awd_00629,RES-0001,not_0228,pro_0209,lot_00626,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0228,lot_result:RES-0001,2026-08-19
awd_00630,RES-0001,not_0229,pro_0210,lot_00627,2000-01-01,selec-w,4123959.67,PLN,src_ted_opendata,file_ted_0229,lot_result:RES-0001,2026-08-19
awd_00631,RES-0001,not_0230,pro_0211,lot_00628,2000-01-01,selec-w,899200,PLN,src_ted_opendata,file_ted_0230,lot_result:RES-0001,2026-08-19
awd_00632,RES-0001,not_0231,pro_0212,lot_00629,2000-01-01,selec-w,473469,EUR,src_ted_opendata,file_ted_0231,lot_result:RES-0001,2026-08-19
awd_00633,RES-0002,not_0232,pro_0213,lot_00631,2000-01-01,selec-w,961625.72,RON,src_ted_opendata,file_ted_0232,lot_result:RES-0002,2026-08-19
awd_00634,RES-0001,not_0232,pro_0213,lot_00630,2000-01-01,selec-w,1137588.91,RON,src_ted_opendata,file_ted_0232,lot_result:RES-0001,2026-08-19
awd_00635,RES-0001,not_0233,pro_0214,lot_00632,2000-01-01,selec-w,2672683.3,PLN,src_ted_opendata,file_ted_0233,lot_result:RES-0001,2026-08-19
awd_00636,RES-0001,not_0234,pro_0004,lot_00633,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0234,lot_result:RES-0001,2026-08-19
awd_00637,RES-0001,not_0235,pro_0215,lot_00634,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0235,lot_result:RES-0001,2026-08-19
awd_00638,RES-0002,not_0235,pro_0215,lot_00635,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0235,lot_result:RES-0002,2026-08-19
awd_00639,RES-0003,not_0235,pro_0215,lot_00636,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0235,lot_result:RES-0003,2026-08-19
awd_00640,RES-0004,not_0235,pro_0215,lot_00637,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0235,lot_result:RES-0004,2026-08-19
awd_00641,RES-0005,not_0235,pro_0215,lot_00638,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0235,lot_result:RES-0005,2026-08-19
awd_00642,RES-0006,not_0235,pro_0215,lot_00639,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0235,lot_result:RES-0006,2026-08-19
awd_00643,RES-0007,not_0235,pro_0215,lot_00640,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0235,lot_result:RES-0007,2026-08-19
awd_00644,RES-0001,not_0236,pro_0216,lot_00641,2024-12-30,clos-nw,,,src_ted_opendata,file_ted_0236,lot_result:RES-0001,2026-08-19
awd_00645,RES-0001,not_0237,pro_0217,lot_00642,2000-01-01,selec-w,2649993.5,EUR,src_ted_opendata,file_ted_0237,lot_result:RES-0001,2026-08-19
awd_00646,RES-0001,not_0238,pro_0218,lot_00643,2000-01-01,selec-w,320000,EUR,src_ted_opendata,file_ted_0238,lot_result:RES-0001,2026-08-19
awd_00647,RES-0000,not_0239,pro_0219,lot_00644,2000-01-01,selec-w,224539.1,EUR,src_ted_opendata,file_ted_0239,lot_result:RES-0000,2026-08-19
awd_00648,RES-0001,not_0240,pro_0220,lot_00645,2000-01-01,selec-w,1759623.24,PLN,src_ted_opendata,file_ted_0240,lot_result:RES-0001,2026-08-19
awd_00649,RES-0001,not_0241,pro_0221,lot_00646,2000-01-01,selec-w,1997473.36,PLN,src_ted_opendata,file_ted_0241,lot_result:RES-0001,2026-08-19
awd_00650,RES-0001,not_0242,pro_0222,lot_00647,2000-01-01,selec-w,334213.8,PLN,src_ted_opendata,file_ted_0242,lot_result:RES-0001,2026-08-19
awd_00651,RES-0002,not_0242,pro_0222,lot_00648,2000-01-01,selec-w,125511.75,PLN,src_ted_opendata,file_ted_0242,lot_result:RES-0002,2026-08-19
awd_00652,RES-0001,not_0243,pro_0223,lot_00649,2024-12-31,clos-nw,,,src_ted_opendata,file_ted_0243,lot_result:RES-0001,2026-08-19
awd_00653,RES-0016,not_0244,pro_0224,lot_00665,2000-01-01,selec-w,165088.98,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0016,2026-08-19
awd_00654,RES-0019,not_0244,pro_0224,lot_00668,2000-01-01,selec-w,651770,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0019,2026-08-19
awd_00655,RES-0008,not_0244,pro_0224,lot_00657,2000-01-01,selec-w,280917.6,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0008,2026-08-19
awd_00656,RES-0012,not_0244,pro_0224,lot_00661,2000-01-01,selec-w,530464,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0012,2026-08-19
awd_00657,RES-0015,not_0244,pro_0224,lot_00664,2000-01-01,selec-w,606181.2,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0015,2026-08-19
awd_00658,RES-0011,not_0244,pro_0224,lot_00660,2000-01-01,selec-w,789771.2,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0011,2026-08-19
awd_00659,RES-0001,not_0244,pro_0224,lot_00650,2000-01-01,selec-w,8738.88,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0001,2026-08-19
awd_00660,RES-0010,not_0244,pro_0224,lot_00659,2000-01-01,selec-w,79600,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0010,2026-08-19
awd_00661,RES-0007,not_0244,pro_0224,lot_00656,2000-01-01,selec-w,49866.31,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0007,2026-08-19
awd_00662,RES-0018,not_0244,pro_0224,lot_00667,2000-01-01,selec-w,42158.4,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0018,2026-08-19
awd_00663,RES-0009,not_0244,pro_0224,lot_00658,2000-01-01,selec-w,1170424.8,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0009,2026-08-19
awd_00664,RES-0003,not_0244,pro_0224,lot_00652,2000-01-01,selec-w,1672877.44,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0003,2026-08-19
awd_00665,RES-0006,not_0244,pro_0224,lot_00655,2000-01-01,selec-w,78019.2,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0006,2026-08-19
awd_00666,RES-0014,not_0244,pro_0224,lot_00663,2000-01-01,selec-w,151566,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0014,2026-08-19
awd_00667,RES-0021,not_0244,pro_0224,lot_00670,2000-01-01,selec-w,50400,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0021,2026-08-19
awd_00668,RES-0002,not_0244,pro_0224,lot_00651,2000-01-01,selec-w,32605.48,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0002,2026-08-19
awd_00669,RES-0020,not_0244,pro_0224,lot_00669,2000-01-01,selec-w,831680,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0020,2026-08-19
awd_00670,RES-0005,not_0244,pro_0224,lot_00654,2000-01-01,selec-w,407022,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0005,2026-08-19
awd_00671,RES-0004,not_0244,pro_0224,lot_00653,2000-01-01,selec-w,1731689.6,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0004,2026-08-19
awd_00672,RES-0013,not_0244,pro_0224,lot_00662,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0244,lot_result:RES-0013,2026-08-19
awd_00673,RES-0017,not_0244,pro_0224,lot_00666,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0244,lot_result:RES-0017,2026-08-19
awd_00674,RES-0001,not_0245,pro_0225,lot_00671,2000-01-01,selec-w,5265000,EUR,src_ted_opendata,file_ted_0245,lot_result:RES-0001,2026-08-19
awd_00675,RES-0001,not_0246,pro_0226,lot_00672,2000-01-01,selec-w,13026550.18,PLN,src_ted_opendata,file_ted_0246,lot_result:RES-0001,2026-08-19
awd_00676,RES-0001,not_0247,pro_0227,lot_00673,2000-01-01,selec-w,5368320.61,PLN,src_ted_opendata,file_ted_0247,lot_result:RES-0001,2026-08-19
awd_00677,RES-0001,not_0248,pro_0228,lot_00674,2000-01-01,selec-w,2078700,PLN,src_ted_opendata,file_ted_0248,lot_result:RES-0001,2026-08-19
awd_00678,RES-0001,not_0249,pro_0229,lot_00675,2000-01-01,selec-w,548550,PLN,src_ted_opendata,file_ted_0249,lot_result:RES-0001,2026-08-19
awd_00679,RES-0002,not_0249,pro_0229,lot_00676,2000-01-01,selec-w,92680.56,PLN,src_ted_opendata,file_ted_0249,lot_result:RES-0002,2026-08-19
awd_00680,RES-0003,not_0249,pro_0229,lot_00677,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0249,lot_result:RES-0003,2026-08-19
awd_00681,RES-0004,not_0249,pro_0229,lot_00678,2000-01-01,selec-w,55980,PLN,src_ted_opendata,file_ted_0249,lot_result:RES-0004,2026-08-19
awd_00682,RES-0005,not_0249,pro_0229,lot_00679,2000-01-01,selec-w,77491.67,PLN,src_ted_opendata,file_ted_0249,lot_result:RES-0005,2026-08-19
awd_00683,RES-0001,not_0250,pro_0004,lot_00680,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0250,lot_result:RES-0001,2026-08-19
awd_00684,RES-0001,not_0251,pro_0230,lot_00681,2024-06-13,selec-w,791017.43,EUR,src_ted_opendata,file_ted_0251,lot_result:RES-0001,2026-08-19
awd_00685,RES-0002,not_0252,pro_0231,lot_00682,2000-01-01,selec-w,1535717.71,CHF,src_ted_opendata,file_ted_0252,lot_result:RES-0002,2026-08-19
awd_00686,RES-0000,not_0253,pro_0232,lot_00683,2000-01-01,selec-w,115475.1,CHF,src_ted_opendata,file_ted_0253,lot_result:RES-0000,2026-08-19
awd_00687,RES-0001,not_0254,pro_0004,lot_00684,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0254,lot_result:RES-0001,2026-08-19
awd_00688,RES-0001,not_0255,pro_0233,lot_00685,2000-01-01,selec-w,1191166,EUR,src_ted_opendata,file_ted_0255,lot_result:RES-0001,2026-08-19
awd_00689,RES-0001,not_0256,pro_0234,lot_00686,2000-01-01,selec-w,55416,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0001,2026-08-19
awd_00690,RES-0002,not_0256,pro_0234,lot_00687,2000-01-01,selec-w,39018,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0002,2026-08-19
awd_00691,RES-0003,not_0256,pro_0234,lot_00688,2000-01-01,selec-w,137045,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0003,2026-08-19
awd_00692,RES-0004,not_0256,pro_0234,lot_00689,2000-01-01,selec-w,133730,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0004,2026-08-19
awd_00693,RES-0005,not_0256,pro_0234,lot_00690,2000-01-01,selec-w,51950,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0005,2026-08-19
awd_00694,RES-0006,not_0256,pro_0234,lot_00691,2000-01-01,selec-w,38835,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0006,2026-08-19
awd_00695,RES-0007,not_0256,pro_0234,lot_00692,2000-01-01,selec-w,54513,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0007,2026-08-19
awd_00696,RES-0008,not_0256,pro_0234,lot_00693,2000-01-01,selec-w,29702,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0008,2026-08-19
awd_00697,RES-0009,not_0256,pro_0234,lot_00694,2000-01-01,selec-w,21304.53,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0009,2026-08-19
awd_00698,RES-0010,not_0256,pro_0234,lot_00695,2000-01-01,selec-w,9171.18,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0010,2026-08-19
awd_00699,RES-0011,not_0256,pro_0234,lot_00696,2000-01-01,selec-w,7300,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0011,2026-08-19
awd_00700,RES-0012,not_0256,pro_0234,lot_00697,2000-01-01,selec-w,3271,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0012,2026-08-19
awd_00701,RES-0013,not_0256,pro_0234,lot_00698,2000-01-01,selec-w,4640,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0013,2026-08-19
awd_00702,RES-0014,not_0256,pro_0234,lot_00699,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0256,lot_result:RES-0014,2026-08-19
awd_00703,RES-0015,not_0256,pro_0234,lot_00700,2000-01-01,selec-w,15025,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0015,2026-08-19
awd_00704,RES-0001,not_0257,pro_0235,lot_00701,2024-12-30,clos-nw,,,src_ted_opendata,file_ted_0257,lot_result:RES-0001,2026-08-19
awd_00705,RES-0001,not_0258,pro_0236,lot_00702,2000-01-01,selec-w,29680,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0001,2026-08-19
awd_00706,RES-0011,not_0258,pro_0236,lot_00703,2000-01-01,selec-w,41809.25,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0011,2026-08-19
awd_00707,RES-0012,not_0258,pro_0236,lot_00704,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0258,lot_result:RES-0012,2026-08-19
awd_00708,RES-0013,not_0258,pro_0236,lot_00712,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0258,lot_result:RES-0013,2026-08-19
awd_00709,RES-0014,not_0258,pro_0236,lot_00714,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0258,lot_result:RES-0014,2026-08-19
awd_00710,RES-0015,not_0258,pro_0236,lot_00715,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0258,lot_result:RES-0015,2026-08-19
awd_00711,RES-0016,not_0258,pro_0236,lot_00717,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0258,lot_result:RES-0016,2026-08-19
awd_00712,RES-0017,not_0258,pro_0236,lot_00705,2000-01-01,selec-w,41500,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0017,2026-08-19
awd_00713,RES-0018,not_0258,pro_0236,lot_00706,2000-01-01,selec-w,36000,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0018,2026-08-19
awd_00714,RES-0019,not_0258,pro_0236,lot_00707,2000-01-01,selec-w,6627,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0019,2026-08-19
awd_00715,RES-0020,not_0258,pro_0236,lot_00708,2000-01-01,selec-w,58172,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0020,2026-08-19
awd_00716,RES-0021,not_0258,pro_0236,lot_00709,2000-01-01,selec-w,5995.6,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0021,2026-08-19
awd_00717,RES-0022,not_0258,pro_0236,lot_00710,2000-01-01,selec-w,192754.4,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0022,2026-08-19
awd_00718,RES-0023,not_0258,pro_0236,lot_00711,2000-01-01,selec-w,27250,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0023,2026-08-19
awd_00719,RES-0024,not_0258,pro_0236,lot_00713,2000-01-01,selec-w,1698,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0024,2026-08-19
awd_00720,RES-0025,not_0258,pro_0236,lot_00716,2000-01-01,selec-w,92550,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0025,2026-08-19
awd_00721,RES-0026,not_0258,pro_0236,lot_00718,2000-01-01,selec-w,25062,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0026,2026-08-19
awd_00722,RES-0027,not_0258,pro_0236,lot_00719,2000-01-01,selec-w,22460,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0027,2026-08-19
awd_00723,RES-0028,not_0258,pro_0236,lot_00720,2000-01-01,selec-w,3575,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0028,2026-08-19
awd_00724,RES-0001,not_0259,pro_0237,lot_00721,2000-01-01,selec-w,4557192,PLN,src_ted_opendata,file_ted_0259,lot_result:RES-0001,2026-08-19
awd_00725,RES-0001,not_0260,pro_0238,lot_00722,2000-01-01,selec-w,5079642.19,PLN,src_ted_opendata,file_ted_0260,lot_result:RES-0001,2026-08-19
awd_00726,RES-0002,not_0260,pro_0238,lot_00723,2000-01-01,selec-w,1011778.24,PLN,src_ted_opendata,file_ted_0260,lot_result:RES-0002,2026-08-19
awd_00727,RES-0003,not_0260,pro_0238,lot_00724,2000-01-01,selec-w,429523.56,PLN,src_ted_opendata,file_ted_0260,lot_result:RES-0003,2026-08-19
awd_00728,RES-0001,not_0261,pro_0239,lot_00726,2000-01-01,selec-w,466619.4,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0001,2026-08-19
awd_00729,RES-0002,not_0261,pro_0239,lot_00727,2000-01-01,selec-w,506731.68,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0002,2026-08-19
awd_00730,RES-0003,not_0261,pro_0239,lot_00728,2000-01-01,selec-w,392572.44,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0003,2026-08-19
awd_00731,RES-0004,not_0261,pro_0239,lot_00729,2000-01-01,selec-w,24261.12,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0004,2026-08-19
awd_00732,RES-0005,not_0261,pro_0239,lot_00730,2000-01-01,selec-w,71198.48,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0005,2026-08-19
awd_00733,RES-0006,not_0261,pro_0239,lot_00731,2000-01-01,selec-w,2300.4,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0006,2026-08-19
awd_00734,RES-0007,not_0261,pro_0239,lot_00732,2000-01-01,selec-w,27648,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0007,2026-08-19
awd_00735,RES-0008,not_0261,pro_0239,lot_00733,2000-01-01,selec-w,24261.12,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0008,2026-08-19
awd_00736,RES-0009,not_0261,pro_0239,lot_00725,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0261,lot_result:RES-0009,2026-08-19
awd_00737,RES-0001,not_0262,pro_0004,lot_00734,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0262,lot_result:RES-0001,2026-08-19
awd_00738,RES-0001,not_0263,pro_0240,lot_00735,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0263,lot_result:RES-0001,2026-08-19
awd_00739,RES-0003,not_0264,pro_0241,lot_00738,2000-01-01,selec-w,106388,RON,src_ted_opendata,file_ted_0264,lot_result:RES-0003,2026-08-19
awd_00740,RES-0001,not_0264,pro_0241,lot_00736,2000-01-01,selec-w,168392,RON,src_ted_opendata,file_ted_0264,lot_result:RES-0001,2026-08-19
awd_00741,RES-0004,not_0264,pro_0241,lot_00739,2000-01-01,selec-w,1828346,RON,src_ted_opendata,file_ted_0264,lot_result:RES-0004,2026-08-19
awd_00742,RES-0002,not_0264,pro_0241,lot_00737,2000-01-01,selec-w,480862,RON,src_ted_opendata,file_ted_0264,lot_result:RES-0002,2026-08-19
awd_00743,RES-0001,not_0265,pro_0242,lot_00740,2000-01-01,selec-w,8110545,PLN,src_ted_opendata,file_ted_0265,lot_result:RES-0001,2026-08-19
awd_00744,RES-0000,not_0266,pro_0243,lot_00741,2000-01-01,selec-w,638870.0,EUR,src_ted_opendata,file_ted_0266,lot_result:RES-0000,2026-08-19
awd_00745,RES-0001,not_0267,pro_0244,lot_00742,1970-01-01,selec-w,150000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0001,2026-08-19
awd_00746,RES-0002,not_0267,pro_0244,lot_00743,1970-01-01,selec-w,85000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0002,2026-08-19
awd_00747,RES-0003,not_0267,pro_0244,lot_00744,1970-01-01,selec-w,230000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0003,2026-08-19
awd_00748,RES-0004,not_0267,pro_0244,lot_00745,1970-01-01,selec-w,130000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0004,2026-08-19
awd_00749,RES-0005,not_0267,pro_0244,lot_00746,1970-01-01,selec-w,,,src_ted_opendata,file_ted_0267,lot_result:RES-0005,2026-08-19
awd_00750,RES-0006,not_0267,pro_0244,lot_00747,1970-01-01,selec-w,260000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0006,2026-08-19
awd_00751,RES-0001,not_0268,pro_0245,lot_00748,2000-01-01,selec-w,2168976.85,PLN,src_ted_opendata,file_ted_0268,lot_result:RES-0001,2026-08-19
awd_00752,RES-0001,not_0269,pro_0246,lot_00749,2024-12-30,selec-w,,,src_ted_opendata,file_ted_0269,lot_result:RES-0001,2026-08-19
awd_00753,RES-0001,not_0270,pro_0247,lot_00750,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0270,lot_result:RES-0001,2026-08-19
awd_00754,RES-0002,not_0270,pro_0247,lot_00751,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0270,lot_result:RES-0002,2026-08-19
awd_00755,RES-0000,not_0271,pro_0248,lot_00752,2000-01-01,selec-w,1248900,EUR,src_ted_opendata,file_ted_0271,lot_result:RES-0000,2026-08-19
awd_00756,RES-0001,not_0272,pro_0249,lot_00753,2000-01-01,selec-w,4424372,EUR,src_ted_opendata,file_ted_0272,lot_result:RES-0001,2026-08-19
awd_00757,RES-0001,not_0273,pro_0250,lot_00754,2000-01-01,selec-w,897150,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0001,2026-08-19
awd_00758,RES-0002,not_0273,pro_0250,lot_00756,2000-01-01,selec-w,79500,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0002,2026-08-19
awd_00759,RES-0003,not_0273,pro_0250,lot_00758,2000-01-01,selec-w,689730,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0003,2026-08-19
awd_00760,RES-0004,not_0273,pro_0250,lot_00759,2000-01-01,selec-w,182515,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0004,2026-08-19
awd_00761,RES-0005,not_0273,pro_0250,lot_00760,2000-01-01,selec-w,202000,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0005,2026-08-19
awd_00762,RES-0006,not_0273,pro_0250,lot_00761,2000-01-01,selec-w,371410,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0006,2026-08-19
awd_00763,RES-0007,not_0273,pro_0250,lot_00762,2000-01-01,selec-w,201460,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0007,2026-08-19
awd_00764,RES-0008,not_0273,pro_0250,lot_00763,2000-01-01,selec-w,58650,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0008,2026-08-19
awd_00765,RES-0009,not_0273,pro_0250,lot_00766,2000-01-01,selec-w,567210,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0009,2026-08-19
awd_00766,RES-0010,not_0273,pro_0250,lot_00768,2000-01-01,selec-w,282500,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0010,2026-08-19
awd_00767,RES-0011,not_0273,pro_0250,lot_00767,2000-01-01,selec-w,452600,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0011,2026-08-19
awd_00768,RES-0012,not_0273,pro_0250,lot_00765,2000-01-01,selec-w,160800,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0012,2026-08-19
awd_00769,RES-0013,not_0273,pro_0250,lot_00769,2000-01-01,selec-w,268600,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0013,2026-08-19
awd_00770,RES-0014,not_0273,pro_0250,lot_00776,2000-01-01,selec-w,4790,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0014,2026-08-19
awd_00771,RES-0015,not_0273,pro_0250,lot_00770,2000-01-01,selec-w,28900,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0015,2026-08-19
awd_00772,RES-0016,not_0273,pro_0250,lot_00774,2000-01-01,selec-w,17640,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0016,2026-08-19
awd_00773,RES-0017,not_0273,pro_0250,lot_00755,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0273,lot_result:RES-0017,2026-08-19
awd_00774,RES-0018,not_0273,pro_0250,lot_00757,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0273,lot_result:RES-0018,2026-08-19
awd_00775,RES-0019,not_0273,pro_0250,lot_00764,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0273,lot_result:RES-0019,2026-08-19
awd_00776,RES-0020,not_0273,pro_0250,lot_00771,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0273,lot_result:RES-0020,2026-08-19
